Username,Isi Tweet,URL
www.sergap.co.id,Diduga Ingkari Janji Politik Terhadap Warga &amp;#8220;Kades Tebing Abang Ditagih Janjinya Oleh Pendukungnya&amp;#8221; https://t.co/5KuNY9wCwS @CoSergap @KabMuaraEnim @PolresMuaraenim @muaraenimsumsel,@muaraenimsumsel
Hans Fuji,"Namanya lawan politik pastilah mencari kesalahan2 lawanya, tapi Tuhan itu tidak tidur, Ia yang mengangkat Ia juga yg menurunkan. Sekuat apapun kalian berusaha menjatuhkan jokowi tidak akan bisa kalau Allah tdk berkehendak. 
#tetapjokowi 
#JokowiMaruf2019 
#Jokowi2Periode",#Jokowi2Periode
모하마드 이잠 🇲🇾🏴,"Politik, covid dan vaksin - Malaysia",Malaysia
Ilyas A.musa,"#DemokratHarapanRakyat
#PARTAI DEMOKRAT
Berjuang Bareng AHY
@DPDsulselH.Ni'matullah,SE,Ak
Makassar-15-10-2021

Andi Arief Yakin Hakim MA Akan Tolak Judicial Review Moeldoko Cs https://t.co/l4sPkj5wQW #DemokratHarapanRakyat PD Berjuang Bareng AHY",AHY
Putra Mahkota 16,"@IbuNe_neng Kok sensi amat sama AHY
Emang AHY pernah ngapain kamu ?
Namanya orang meniti karir dalam politik, itu biasa aja.
Banyak orang buat konten yang onyol jam protes ga ?",?
🇲🇨Yusman🇲🇨,"@hasibHphasibuan Cieeeee ngarep ni yeeeee....

Kamu yg sabar yah, nikmati saja derita politik mu hingga 2024 ya🤣🤣🤣🤣",ya🤣🤣🤣🤣
Ibrar Raqib brioz hill,@unnfit abis tuh ku jadiin akun rp politik,politik
wﾘ刀O 尺u丂ﾉﾑ,"Pilihan bebas!!
Mau dukung atau tidak dukung itu hak masing2.
Tidak usah berasumsi merasa paling tahu soal politik partai.
Bangsatnya!!  paling merasa paham dengan tujuan partai.
Nanti... pembuktian ada di depan suara rakyat atau suara partai yg lebih kuat.",kuat.
Cikgu Politik || we are all Palestinians 🇵🇸🇵🇸,"Hehe
Untungnya https://t.co/dzqWtolIB8",https://t.co/dzqWtolIB8
Julius grs...,"Sejarah tak pernah ingkar..
Dia loyalitas.
Orde baru.

https://t.co/xaGnuZgf30",https://t.co/xaGnuZgf30
manoj yadav,Somu ni tidite neku vachina pain enti bro nuv janasena kadha https://t.co/vRUjkKPOO4,https://t.co/vRUjkKPOO4
Nrixati🇲🇾🇵🇸,Better lagi aku layan kdrama dari aku layan drama politik malaysia https://t.co/jMLvS8TBm9,https://t.co/jMLvS8TBm9
Aris Permana,"Nyeleneh ah. Partai Politik itu untuk merebut legislatif dan eksekutif, sedangkan latar belakang kalian yudikatif https://t.co/qBGMtGoRKG",https://t.co/qBGMtGoRKG
Ikrar Opu,"Kita ingin terus membangun politik yang beretika, beradab, saling melengkapi dan saling melengkapkan ~AHY~ https://t.co/RSvf9tkIqA #DemokratHarapanRakyat PD Berjuang Bareng AHY",AHY
mynews,"Saiful Anam: Secara Filosofis Jalan Tol Itu Fungsi Sosial, Harusnya Gratis

https://t.co/637cOEnViP",https://t.co/637cOEnViP
Abd Jalaini,@OrenjiRenOren @SSSMsian Tak nak pulak dia cakap ahli politik Korea klu dituduh rasuah letak jawatan atau bunuh diri..hahaha,diri..hahaha
JUSTICE,"@geloraco Tpi si emak gelar Doctor lho.. Pernah jadi presiden.. pimpinan partai politik.. Dan yg pasti ank soekarno sang proklamator.. Indonesia klo gak ada bpak gue mungkin gak akan merdeka2.. kira2 demikian.. Emak mending istrhat aja,. jgn mikirin kekuasaan mulu mak.. inget umur",umur
naa🍁 super broke,"12. crop dp ya, soalnya pakai nama asli, foto pribadi atau dp dark jokes politik gitu jd ya lebih baik disensor https://t.co/OqkKoQYTq6",https://t.co/OqkKoQYTq6
Zackrie,@Reizki9 @TAzuanAD @TheMalaysian1 @MatthewShanmu10 @rshbdrf_ @HukumMohamad @pakdeekal @idanial183 @oh_msia @malayagolf @Iesz210 @NoelWon51231437 @ryqallbarbossa @Bossbm17 @PudinDon @1972_sst @CastelloNasir @anuar_mac @La58729139Orang @mann3636 @azam5339 @amer7211 @jatetino12 @daddyalham @Zamyusof2 @Mxllan @Lugzan11 @harakahdailyHD @PASPusat @abdulhadiawang @sarawak_report @hjhusammusa @takiyuddin61 @titm_official @IrKhairilNizam @ustaz_idris @UstDrTakiri Kah kah! Hujjah apa lagi yg kau mampu. Bab politik pun kau tak pandai!,pandai!
片寄 Babananash ,"@deraawal @CNNIndonesia Paraaahhh :((
Politik memang jahat banget sampe tega bikin orang menderita kayak gitu :(",:(
Cat Tekstil Lukis,"@__AnakKolong Yg beginian kalau posting politik atas nama rakyat, hidup gak pernah susah bawa2 rakyat...",rakyat...
mynews,"PB HMI Minta Kapolri Evaluasi polisi

https://t.co/Wwf09q6CK6",https://t.co/Wwf09q6CK6
Marwan,@republikaonline Dalam negeri aja dlu di urus. Wong politik di sini aja gak karu²an malah urus yg jauh. Katanya gak suka Taliban ???,???
Sixx,tiada sebab untuk kita kesian kan mereka dan terus lah membenci ahli politik dan orang orang kaya https://t.co/K77c478qET,https://t.co/K77c478qET
mynews,"Penerbangan internasional dibuka, berlaku untuk semua negara

https://t.co/phqZ5rPtxF",https://t.co/phqZ5rPtxF
Ikrar Opu,"Pengamat: Kinerja Politik AHY Memang Top, Patut Diacungi Jempol https://t.co/VWSuVoBtv1 
#DemokratHarapanRakyat PD Berjuang Bareng AHY",AHY
Nationale Figur,"@IbnuTasrip @AndyHusky9 Kalo dari sudut pandang lain, apa yang di sampaikan beliau ini kurang lengkap. Jadi bisa dipelintir sana sini. Padahal bisa dijelasin ""manunggal dengan rakyat"" secara harmonis menjaga kedamaian, bukan secara politik. Jadi tentara tidak boleh berpolitik tapi mendukung demokrasi.",demokrasi.
Informasi Tata Ruang,"https://t.co/9yVlHxqfJq
Daddy Rohanady: Harga Satuan Pembangunan RUTILAHU Jawa Barat Perlu Ditingkatkan @DPR_RI @dprdjawabarat @humasjabar @diskominfojabar https://t.co/oEPed3AU0a",https://t.co/oEPed3AU0a
Ferry Bozzio,"@YusSeberang Org kyk gini lu bela &amp; ngaku cerdas. Cuman org TOLOL yg percaya....😂

https://t.co/OdPhOcdGpI",https://t.co/OdPhOcdGpI
mynews,"""Selebgram Rachle Vennya Harusnya Dihukum,"" kata Budi Gunadi Sadikin

https://t.co/h1tkfQxopk",https://t.co/h1tkfQxopk
Republika.co.id,Ketua DPD menilai upaya Presiden Jokowi dinanti masyarakat internasional https://t.co/8iwlhkO6b3,https://t.co/8iwlhkO6b3
강현미(MDN),"Prihatin banget!!
Basic ngga ada ilmu sains.
Kuliah ngga lulus (dalam artikel)
Kalo karir politik ok. Tapi ini lembaga untuk riset dan pengembangan. Kekurangan orang pintar kah bangsa ini? https://t.co/QRR01FrInE",https://t.co/QRR01FrInE
Daf,"Jadi kangen kakek alias aki gua, dulu kalau ngobrol sm almarhum pasti di suguhin dulu buku. Gua suka bgt buku politik, sejarah bahkan psikologis jaman penjajahan. Nanti pas ketemu di meja makan pasti di tanya sampe mana kak?",kak?
Ikrar Opu,"""Kampanye Buzzer pro-Moeldoko memberikan gambaran yang jelas tentang efek merusak yang dapat ditimbulkan oleh propaganda media sosial terhadap politik Demokrasi"" https://t.co/gm99Qfu73W 
#DemokratHarapanRakyat PD Berjuang Bareng AHY",AHY
🇲🇨 Moon River 🇲🇨,"@tjhinfar21 Besok banyak pengamat politik amatiran berlomba2 membuat ramalan kaki lima. Begitu juga tv2 yg kehabisan ide berebut paling dini bikin acara2 nyinyir. Gerombolan sakit hati dan buzzer cikeas teriak2 nyinyir dan ""saya prihatin""","prihatin"""
LOVE1958,"@iman100017 Saya setuju dg bang @JimlyAs untuk menjaga officium nobile melihat praktek perpolitikan maka advokat dilarang menjadi pengurus partai politik, bukan hanya untuk pengurus OA",OA
Media Indonesia,"Para polisi wanita (polwan) dari 17 negara siap menghadiri Konferensi Polwan Sedunia atau The International Association of Woman Police (IAWP) Conference yang akan digelar di Labuan Bajo, Manggarai Barat, Nusa Tenggara Timur pada November 2021.  https://t.co/AKsz3mmiSY",https://t.co/AKsz3mmiSY
Informasi Tata Ruang,"https://t.co/RpBxkkzpZM
Komisi I DPRD Jabar Apresiasi Raperda Bundes Provinsi Banten @DPR_RI @dprdjawabarat @DPRDBANTEN https://t.co/b608BACGs9",https://t.co/b608BACGs9
Melki Uopdana,STPMD APMD kampus desa dan politik https://t.co/Ymbc3pMMFG,https://t.co/Ymbc3pMMFG
manoj yadav,@yoursbheema Enduku bro papam,papam
SinarOnline,"Perkara itu akan disiasat bagi memastikan ia tidak berlaku lagi pada masa depan. - Zahidi

https://t.co/DWElFTaKEG",https://t.co/DWElFTaKEG
ram,"babeh dengerin politik global dan dampaknya ke Indonesia, and my powerpoint is step a head",head
Agenda Daily,"MT UMNO kecewa audio PM, Idris, SKMM akan siasat: Zahidi https://t.co/ErX469QBQH",https://t.co/ErX469QBQH
بشرى 🇲🇾 🏴,"Org politik di Malaysia..

Lahir oversea, sekolah oversea, simpan duit oversea, shopping oversea, holiday oversea lepas tu sembang ekonomi org melayu.. bangsa sendiri ditindas bangsa lain.. https://t.co/IIHCi6vg6u",https://t.co/IIHCi6vg6u
SCHFESS,"sch! ada ga sih guru yg plg kalian tunggu"" pensiun nya😭

✄・・・
🧐 Trivia: Van Deventer merupakan tokoh pelopor politik etis",etis
amifa karin,"Mau akun Twitter 200.000 Follower? Bisa untuk Bisnis,Branding, Toko Online, Politik, dll. Silakan hubungi: 085379528899",085379528899
Kintamani,"@febridiansyah Setidaknya 'buzzer' bikin gua aware soal politik. Lah elu? Jasa lu apaan? Ayolah, lu punya agenda apaan sih?",sih?
ibenq alfasya,@JebuelMania900 Politik semu,semu
Ikrar Opu,"""Kampanye Buzzer pro-Moeldoko memberikan gambaran yang jelas tentang efek merusak yang dapat ditimbulkan oleh propaganda media sosial terhadap politik Demokrasi"" https://t.co/gm99Qfu73W #DemokratHarapanRakyat PD Berjuang Bareng AHY",AHY
RIKI PANJAITAN,"@SuryadiGatot @TofaTofa_id Woiiiii kalau gak ngerti sejarah mending diem...sejak jaman pak Yunus yosfiah yang jadi menteri penerangan jaman presiden BJ HABIBIE, film itu udah gak boleh ditayangin...bocil kok ikutan ngomong politik...sakit hati boleh, bego apalagi membego begoin org jangan...🤣🤣🤣",jangan...🤣🤣🤣
𝑷𝒓𝒊𝒏𝒄𝒆 𝑾𝒊𝒍𝒍𝒆𝒎,Giring paling bener nyanyi deh udah... gausah aneh aneh ke politik. https://t.co/woPLuzAyqQ,https://t.co/woPLuzAyqQ
Witch-king of Angmar,"Toksah sembang panjang lebar lah. Ini semua utk sokongan politik dan pembaziran duit rakyat. 

Si tua UMNO bernama Tok Pa jd Menteri Ekonomi Malaysia lapor pada Alien ke pada @IsmailSabri60 ? https://t.co/HMl1Cmeoc8 https://t.co/eIua7o6p2s",https://t.co/eIua7o6p2s
Hans Fuji,"Dimulai dengan politik kebhinekaan. Ditutup dengan politik identitas. 
#JokowiMaruf 
#Jokowi2Periode",#Jokowi2Periode
Izzy,Tiba masa undi melalui rakyat untuk wartakan rasuah dijatuhkan hukuman mati. Kesan dari rasuah sangat merosakkan negara &amp; pentadbiran. Ahli politik sama saja goblok makan duit haram.,haram.
laddy_crystall,"@TengkuHaslinda Dia ni kalau boleh, ahli politik jer yg layak kaya...rakyat biar susah. Graduan bersepah tak bekerja..gaji minimum tak settle2 lagi. Mmg tak layak dia ni jadi wakil rakyat. Oooops...dia ni 'Senator'..next PRU dekat mana lah nak bertanding? Boleh menang ker Bersatu??",Bersatu??
🥛 ˖ ࣪ ‹ 𝗰𝗶𝗹𝗮 𖥔 ࣪ ᥫ᭡,@gabsahid NGAKAK. APA YAH *berpikir* masa politik!,politik!
Geofanny Adityo,"👨🏻: Seberapa goblok Anda?
🧑🏻: Niat ngirim naskah tapi yg kelampir dan kekirim malah jawaban UTS Politik Islam Global",Global
JPNN.com,"Ketua DPD II Partai Golkar Soppeng, Kaswadi Razak, menyebut event politik 2024 harus menjadi ajang pembuktian diri kader Golkar #PartaiGolkar https://t.co/EnoTgrL7NX",https://t.co/EnoTgrL7NX
MUSLIM ANTI PKI PERJUANGAN,"Waspada‼️
Paham SEPILIS ⏩ KOMUNISME
(8)

Ada Di Suatu Acara Peringatan Maulid Nabi SAW &amp;  Mengundang Ulama Utk Berceramah di Acara tsb

Sebelom Ceramah, PANITIA MAULID Meminta kpd ULAMA tsb Utk TIDAK Mem-Bawa2 Urusan POLITIK Dlm Ceramahnya

#JebakanUtangMadeInChina",#JebakanUtangMadeInChina
Khairul Hakim,"@ellmart88 Lubnan tu pernah kena perang saudara...ngan Kumpulan Politik lagi, tk pelik kalo perang jadi.....",jadi.....
manoj yadav,@Narendra4PK Fake news anta kadha,kadha
SinarOnline,"Mesyuarat MKT UMNO malam ini membincangkan isu Pilihan Raya Negeri (PRN) Melaka, namun  keputusan tersebut tertakluk kepada SPR. 

https://t.co/uRSMrGOclf",https://t.co/uRSMrGOclf
kholis kohler,"menurut hemat saya jika dicompare antara mahfud dgn hadi tentu jauh unggul mahfud soal hukum, dia tdk diragukan lagi. kalo sempat direshuffle berarti kekuatan politik lebih kencang drpada isi otak/kualitas seseorang https://t.co/9OoOLQpUO7",https://t.co/9OoOLQpUO7
Malaysia Gazette,"Akan siasat dan pastikan tidak berlaku lagi
#malaysiagazette https://t.co/79xAHXUttQ",https://t.co/79xAHXUttQ
Muhammad Na'im Bin Kamil🇲🇾,"@IkanNagaEmas @ryqallbarbossa Smua benda jenayah yg ada kaitan dgn ""ahli politik"" ter exposed pastu terlepas mcm tu je..baik kerajaan/pembangkang disebabkan ada kuasa yg terlebih tuk gugur kes..ada kuasa tapi salah gunakan kuasa dek sbb ""cmpur tngan politikus""...ada kuasa tapi salah guna baik pergi m***** je",je
EXOMalaysia,@null Politik Melaka: UMNO putus agihan kerusi pada mesyuarat MKT akan datang Isu agih  https://t.co/l9umyF9D2g,https://t.co/l9umyF9D2g
vampire,@GbuAnimation @FirzaHusainID usa udah terlalu lama memegang indo dan tentu ga mudah menghilangkan stigma hasutan yg ditanamkan.. dan skrgpun diteruskan oleh elit politik yg mau menjual tanah indo dgn tetep memainkan isu china. Klw kerja sama dgn china mrk ga dapet bagian karna china dagang bukan politik,politik
🇲🇾Astro AWANI🇲🇾,Datuk Seri Ahmad Maslan berkata ini termasuk kerjasama antara parti itu dengan Pas menerusi Muafakat Nasional serta Bersatu. #AWANInews #AWANI745 #PolitikMelaka https://t.co/IEL4FyEzhR,https://t.co/IEL4FyEzhR
MUSLIM ANTI PKI PERJUANGAN,"Waspada‼️
Paham SEPILIS ⏩ KOMUNISME
(7)

Itu Semua Adalah FAKTA, Bukan Karangan Cerita.
Mereka Tidak RIDHO kalo UMMAT ISLAM BERPOLITIK, Padahal Sesungguhnya UMMAT ISLAM WAJIB BERPOLITIK

Yg GAK WAJIB Bagi UMMAT ISLAM itu BERPARTAI POLITIK

#JebakanUtangMadeInChina",#JebakanUtangMadeInChina
LaKoNe bukan PrEmAn,"@__AnakKolong Drama satu babak atau kisah trilogi ??? 
Jualan nasi garong, bikin partai politik, bikin kpk tandingan, what's next bro ???  🙄🙄🙄 Babak Belur !!! 👏",👏
Melki Uopdana,Ado -ado saya penasaran ya politik itu memang benar juga ehhhhh tetapi Politik turut berperan mewujudkan kebaikan bersama. Hal tersebut tentunya yang menjadikan banyak orang tersadar untuk berpolitik karena apa banyak ambisi dan banyak orang meninggal.👏👏,meninggal.👏👏
Halo Hambalang 🍔🦗✌🇮🇩😇,@OneRoyal86 @MardaniAliSera @fadlizon Prestasi menjadi Otak dibalik kegaduhan politik,politik
"Dirumah Aja, Cuy","@na_dirs bisa jd bunerang .. hilang respek, politik itu licik ... harus bs damai dengan banyak kepentingan ... yakin msh bs lurus? ...",...
Fauzi KDA,@esidamayati ajari aku politik kak  🙃,🙃
Radite Aldo Bagaskoro,"Twitter isinya banyak orang fanatik politik pada bacot di bubble echo chamber masing2. Mau indonesia mau luar negeri sama aja, kiri kanan tolol semua.",semua.
Yanuar Nugroho,"salah satu tugas utama dan terpenting pemerintah adalah menjaga agar warga tetap punya harapan. bahwa masa depannya akan lebih baik --bukan hanya secara ekonomi, tapi juga sosial, budaya, politik, hukum, lingkungan. semua.

karena kemajuan memang bukan hanya soal ekonomi semata.",semata.
AfifahTahir,"Ada Mykampus radio, aku kerja sana sebagai announcer dulu borak politik, philosophy, arts sampailah borak scene tapi tulah ramai orang tak dengar pun aku bebel berilmiah tu. https://t.co/zrBycTajMJ",https://t.co/zrBycTajMJ
Redaksi Kusam,Politik bebas bukanlah suatu politik netralitas tanpa mempunyai warnanya. #Soekarno,#Soekarno
iRant,"@CNNIndonesia @susipudjiastuti Semua sudah gila, urusan riset pakai bawa2 Pancasila. Pancasila yang luhur dipakai untuk kepentingan politik dari politisi2 yang justru mau mengkorupsi Pancasila.",Pancasila.
MUSLIM ANTI PKI PERJUANGAN,"Waspada‼️
Paham SEPILIS ⏩ KOMUNISME
(6)

Syariat Islam, Kegiatan, Tradisi &amp; Tempat Ibadah Umat Islampun Di Obok2

Mrk Tak Segan Lg Mengawasi, MengInteli, Menggembosi,  Mengintervensi Bahkan Melarang Kegiatan Umat Di Masjid/Musholla Jk Mem-Bawa2 POLITIK

#JebakanUtangMadeInChina",#JebakanUtangMadeInChina
EXOMalaysia,@null Politik Melaka: MKT UMNO sahkan keahlian Idris dan Norazman gugur Datuk Seri Ahm  https://t.co/LVrBs2NIyO,https://t.co/LVrBs2NIyO
Nathan,"@na_dirs Kita bikin partai non politik aja gus, misinya : rame-rame masuk surga lewat pintu utama, bukan pintu samping.",samping.
Melki Uopdana,"Dunia politik sering menjadi hal yang selalu menarik untuk diikuti. Alhasil, tak sedikit orang yang membahas perihal politik.Namun, ada juga yang acuh dengan dunia politik karena kerap dinilai menimbulkan kegaduhan. Kendati demikian,dunia politik bisa memberikan perubahan di mskt",mskt
Teha_19A,"""Jangan bermain dengan politik, jika tidak mau dikritik dan tidak mau ikut permainan licik, karna hidupmu bisa langsung mencapai titik"" -TNRD

@AmrilmuhammadMp 
#AmrilMuhammad_UNJ 
#prodiMP_UNJ 
#KoKI_MP",#KoKI_MP
firaaa,cinematography dan scoring yg mantep bgt disertai politik pelik ala Game of Thrones 👌🏻,👌🏻
Alphα.,@txtdrpemerintah Tokoh politik dilantik seakan akan dia tokoh ahli peneliti dan riset. Mantap👍🏻,Mantap👍🏻
Andika,ajak bahas politik aja nder https://t.co/D1HE9lN8QO,https://t.co/D1HE9lN8QO
pak.dengkek,"Jangan kejebak judullah.
Ini pernyatakan pengamat politik tp narasi netijen ini pernyataan Mahfud. 

https://t.co/EkfT13qiu4",https://t.co/EkfT13qiu4
vampire,@GbuAnimation @FirzaHusainID Sebenernya dia tau.. tp karna tuntutan politik jadi dia bikin opini hasutan dan kedua kubu di rakyat bawah saling beradu argumen makin panas makin byk duit yg mrk raup.. seperti menghambat tka masuk n minta uang pelicin agar tka masuk ini termasuk efek hoax yg mrk bikin,bikin
sammi gismar,@BadmintonTalk Semua karena tong si fu yg akhirnya jd korban kekejaman politik,politik
🇲🇾Astro AWANI🇲🇾,Ahmad menjelaskan MKT UMNO turut membincangkan persiapan menghadapi Pilihan Raya Negeri (PRN) Melaka. #AWANInews #AWANI745 #PolitikMelaka https://t.co/X29eCqoGf0,https://t.co/X29eCqoGf0
faiz syukri,"Ikar buka cerita pasal rasuah, baru teringat pagi tadi sembang kemaih ajar aku rasuah. Aku malas la nak rasuah. Aku kalau join bagi rasuah, takde beza la aku dengan ahli politik yang aku dok maki selama ni.",ni.
Mega Novetrishka,"Riset antariksa itu apakaitannya sama pancasila ? 
Ini nih klo riset dimasukin politik. Heran bet deh.",deh.
Edi Kusmiadi,"@YudiNugrahaz @SyakirHilim @Metaliscv @ridwankamil Kita sedang bicara perbaikan Atlet untuk masa depan, jangan dikaitkan dengan kebencian karena politik. Apalagi atlet berprestasi nanti akan berlanjut ke kancah Sea Games, Asian Games, dan Olimpiade.",Olimpiade.
Edi Kusmiadi,"@Metaliscv @SyakirHilim @ridwankamil Kita sedang bicara perbaikan Atlet untuk masa depan, jangan dikaitkan dengan kebencian karena politik. Apalagi atlet berprestasi nanti akan berlanjut ke kancah Sea Games, Asian Games, dan Olimpiade.",Olimpiade.
Edi Kusmiadi,"@SyakirHilim @Metaliscv @ridwankamil Kita sedang bicara perbaikan Atlet untuk masa depan, jangan dikaitkan dengan kebencian karena politik. Apalagi atlet berprestasi nanti akan berlanjut ke kancah Sea Games, Asian Games, dan Olimpiade.",Olimpiade.
나다야,"jadi secara tidak langsung bukannya superior gimana, tapi memang dipaksa keadaan perkuliahan🥲 honestly aku termasuk orang yang apatis dan bahkan ga mau tau masalah politik. tapi ya mau ga mau harus ikutan nyebur juga, karena HI selalu berkaitan dengan politik🥲",politik🥲
•❖ Abang ❖•🇮🇩,"Udah 
Dangdutan 
Twitt puisi 
Juga Politik 

Sekarang Mau twitt yang kamu mengerti 

😛 https://t.co/sMLzxm5gAM",https://t.co/sMLzxm5gAM
Bumbelbi,"@Mangkub68305207 @_ekokuntadhi @fadlizon @Gerindra Kalo salah pun sy tak pilih itu partai kok

Ingat pakai politik identitas dan gaduh tdk mau mengakui hasil KPU

Disidangkan, ternyata data dan saksinya absurd... Kyk maen maen... Cuma bikin gaduh saja.. Muak",Muak
