Judul Berita,URL
['Keuangan Syariah akan Dibahas di Pertemuan IMF-World Bank'],/play/N98U83Pa-keuangan-syariah-akan-dibahas-di-pertemuan-imf-world-bank
['Bahu Membahu Menopang Rupiah Bersama Sri Mulyani (3)'],/play/Nr4UQ6OW-bahu-membahu-menopang-rupiah-bersama-sri-mulyani-3
['Bahu Membahu Menopang Rupiah Bersama Sri Mulyani (2)'],/play/KRoU01BM-bahu-membahu-menopang-rupiah-bersama-sri-mulyani-2
['Bahu Membahu Menopang Rupiah Bersama Sri Mulyani (1)'],/play/NAvUORyD-bahu-membahu-menopang-rupiah-bersama-sri-mulyani-1
['Fundamental Ekonomi Indonesia 1998 vs 2018'],/play/NlxUGdRQ-fundamental-ekonomi-indonesia-1998-vs-2018
['Solusi Jokowi Atasi Masalah Ekonomi Indonesia'],/play/KvWU3G9W-solusi-jokowi-atasi-masalah-ekonomi-indonesia
['BI: Tekanan Terhadap Rupiah Mereda di 2019'],/play/N6MUAQXw-bi-tekanan-terhadap-rupiah-mereda-di-2019
['Mengelak Gejolak Ekonomi'],/play/NAvUORjp-mengelak-gejolak-ekonomi
['Implementasi Paket Kebijakan Ekonomi di Daerah Masih Tertatih-tatih'],/play/kj5U7Qnp-implementasi-paket-kebijakan-ekonomi-di-daerah-masih-tertatih-tatih
['Jokowi Kumpulkan Menteri Bahas Pelemahan Rupiah'],/play/bD7UgXg0-jokowi-kumpulkan-menteri-bahas-pelemahan-rupiah
['Jokowi Kembali Panggil Menteri Ekonomi ke Istana'],/play/N6MUAQjQ-jokowi-kembali-panggil-menteri-ekonomi-ke-istana
['Ini Dampak Asian Games 2018 Bagi Ekonomi RI'],/play/b18UQ04E-ini-dampak-asian-games-2018-bagi-ekonomi-ri
['Perundingan Kerja Sama RCEP Ditargetkan Selesai Tahun Ini'],/play/KZ7UxOPY-perundingan-kerja-sama-rcep-ditargetkan-selesai-tahun-ini
['BI: Cerminan Keyakinan Fitch Atas Ekonomi RI'],/play/KyQUlQeO-bi-cerminan-keyakinan-fitch-atas-ekonomi-ri
['Isu Ekonomi Terkini di Mata Sri Mulyani'],/play/NQoULdPq-isu-ekonomi-terkini-di-mata-sri-mulyani
['Aksi Penanaman Mangrove di Pantai Plentong'],/play/bD7UgDex-aksi-penanaman-mangrove-di-pantai-plentong
"['KRI Yos Sudarso, Penjaga Samudera Indonesia']",/play/KXXUOJLn-kri-yos-sudarso-penjaga-samudera-indonesia
['Highlight Kick Andy - Desaku Masa Depanku'],/play/kEmU7vLE-highlight-kick-andy-desaku-masa-depanku
['Jack Ma Temui Sejumlah Penjabat Ekonomi Indonesia'],/play/K5WUJo6g-jack-ma-temui-sejumlah-penjabat-ekonomi-indonesia
['Jack Ma Temui Sejumlah Penjabat Ekonomi Indonesia'],/play/NL0UwoGg-jack-ma-temui-sejumlah-penjabat-ekonomi-indonesia
['Kick Andy - Desaku Masa Depanku (6)'],/play/kj5U7lj6-kick-andy-desaku-masa-depanku-6
['Kick Andy - Desaku Masa Depanku (5)'],/play/kpXUJd4Y-kick-andy-desaku-masa-depanku-5
['Kick Andy - Desaku Masa Depanku (4)'],/play/kEmU7vVw-kick-andy-desaku-masa-depanku-4
['Kick Andy - Desaku Masa Depanku (2)'],/play/KvWU3Xql-kick-andy-desaku-masa-depanku-2
['Kick Andy - Desaku Masa Depanku (1)'],/play/NlxUG53A-kick-andy-desaku-masa-depanku-1
['PM Australia Dijadwalkan Kunjungi Indonesia Hari Ini'],/play/bmGUwPe7-pm-australia-dijadwalkan-kunjungi-indonesia-hari-ini
['Kondisi Ekonomi Tak Hambat Hinayah Sabet Emas di Asian Games'],/play/NP5UrMpg-kondisi-ekonomi-tak-hambat-hinayah-sabet-emas-di-asian-games
"['Isu Ekonomi Memanas Jelang Pilpres 2019, Ini Kata JK']",/play/NglUmyrz-isu-ekonomi-memanas-jelang-pilpres-2019-ini-kata-jk
['JK: Pertemuan IMF-World Bank Bakal Dongkrak Ekonomi di Bali'],/play/KvWU3XQ8-jk-pertemuan-imf-world-bank-bakal-dongkrak-ekonomi-di-bali
['Tarif Bawah Penerbangan Domestik akan Naik 35%'],/play/kM3Uv5Z9-tarif-bawah-penerbangan-domestik-akan-naik-35
"['Dampak Krisis Ekonomi di Venezuela, Transportasi Sempat Lumpuh']",/play/kqGUJ8Bz-dampak-krisis-ekonomi-di-venezuela-transportasi-sempat-lumpuh
['Pertemuan Menteri Ekonomi ASEAN Hasilkan Dua Kesepakatan'],/play/bzYUnqy7-pertemuan-menteri-ekonomi-asean-hasilkan-dua-kesepakatan
['Jurus Pertama Kang Emil untuk Jawa Barat'],/play/N98U8VEQ-jurus-pertama-kang-emil-untuk-jawa-barat
['Pertemuan Menteri Ekonomi ASEAN Digelar di Singapura'],/play/k8MUeAyy-pertemuan-menteri-ekonomi-asean-digelar-di-singapura
"['Dampak Krisis di Venezuela, Banyak Pasien Terlantar dan tak Bisa Bayar Obat']",/play/kBoUw88x-dampak-krisis-di-venezuela-banyak-pasien-terlantar-dan-tak-bisa-bayar-obat
['Pemerintah Diminta Utamakan Kualitas Pertumbuhan Ekonomi'],/play/K5WUJrrO-pemerintah-diminta-utamakan-kualitas-pertumbuhan-ekonomi
['Kemenkeu: Target Pajak di 2019 Realistis dan Mendukung Investasi'],/play/k8MUeAA3-kemenkeu-target-pajak-di-2019-realistis-dan-mendukung-investasi
['Pemerintah Perlu Perbaiki Penerimaan Devisa untuk Membayar Utang'],/play/kW0UWvvY-pemerintah-perlu-perbaiki-penerimaan-devisa-untuk-membayar-utang
['Otak-Atik APBN'],/play/kBoUw84x-otak-atik-apbn
['Program Ekonomi untuk Milenial'],/play/NxXUAL9r-program-ekonomi-untuk-milenial
['Pandangan Rhenald Kasali soal Polemik Daya Beli Masyarakat'],/play/b2vUoqLQ-pandangan-rhenald-kasali-soal-polemik-daya-beli-masyarakat
['Tarik Ulur BLBI (6)'],/play/NL0UwEB9-tarik-ulur-blbi-6
['Tarik Ulur BLBI (5)'],/play/b2vUoqwE-tarik-ulur-blbi-5
['Tarik Ulur BLBI (4)'],/play/kj5U7r4z-tarik-ulur-blbi-4
['Tarik Ulur BLBI (3)'],/play/N6MUAZy5-tarik-ulur-blbi-3
['Tarik Ulur BLBI (2)'],/play/NnGUMPw3-tarik-ulur-blbi-2
['Tarik Ulur BLBI (1)'],/play/b3lUd63r-tarik-ulur-blbi-1
['Program Ekonomi untuk Milenial Jelang Pilpres'],/play/NAvUOQoa-program-ekonomi-untuk-milenial-jelang-pilpres
['Kurban Mempererat Persaudaraan (3)'],/play/N0oUOqpj-kurban-mempererat-persaudaraan-3
['Kurban Mempererat Persaudaraan (2)'],/play/Kd4U2xL0-kurban-mempererat-persaudaraan-2
['Kurban Mempererat Persaudaraan (1)'],/play/b7yUzJnd-kurban-mempererat-persaudaraan-1
['Menakar Risiko Ekonomi Turki (4)'],/play/bD7Ugm9r-menakar-risiko-ekonomi-turki-4
['Menakar Risiko Ekonomi Turki (3)'],/play/NL0UwMyg-menakar-risiko-ekonomi-turki-3
['Menakar Risiko Ekonomi Turki (2)'],/play/NQoULjWv-menakar-risiko-ekonomi-turki-2
['Menakar Risiko Ekonomi Turki (1)'],/play/NL0UwMy7-menakar-risiko-ekonomi-turki-1
['Maruf Amin Diklaim Lebih Paham Soal Ekonomi'],/play/Kd4U2xA4-maruf-amin-diklaim-lebih-paham-soal-ekonomi
['Adu Isu Ekonomi Jokowi vs Prabowo'],/play/KyQUlreY-adu-isu-ekonomi-jokowi-vs-prabowo
['Koalisi Jokowi Siap Jika Kubu Oposisi Gulirkan Isu Ekonomi'],/play/b18UQj1P-koalisi-jokowi-siap-jika-kubu-oposisi-gulirkan-isu-ekonomi
['Menjaga Stabilitas Ekonomi Nasional (2)'],/play/bwGUyEG4-menjaga-stabilitas-ekonomi-nasional-2
['Menjaga Stabilitas Ekonomi Nasional (1)'],/play/bD7Ugzn5-menjaga-stabilitas-ekonomi-nasional-1
['Kick Andy - Melepas Belenggu Menggapai Impian (6)'],/play/NglUmgG9-kick-andy-melepas-belenggu-menggapai-impian-6
['Kick Andy - Melepas Belenggu Menggapai Impian (5)'],/play/baGUXngj-kick-andy-melepas-belenggu-menggapai-impian-5
['Kick Andy - Melepas Belenggu Menggapai Impian (4)'],/play/kW0UWqGR-kick-andy-melepas-belenggu-menggapai-impian-4
['Kick Andy - Melepas Belenggu Menggapai Impian (3)'],/play/KY4Uroq9-kick-andy-melepas-belenggu-menggapai-impian-3
['Kick Andy - Melepas Belenggu Menggapai Impian (2)'],/play/NOZUxQOQ-kick-andy-melepas-belenggu-menggapai-impian-2
['Kick Andy - Melepas Belenggu Menggapai Impian (1)'],/play/NQoULwEr-kick-andy-melepas-belenggu-menggapai-impian-1
['Membangun Peradaban'],/play/N0oUOZYr-membangun-peradaban
['Di Era SBY Rasio Utang Terhadap PBD Capai 36%'],/play/N6MUArYm-di-era-sby-rasio-utang-terhadap-pbd-capai-36
['Politisasi Ekonomi di Sidang MPR'],/play/kqGUJQg6-politisasi-ekonomi-di-sidang-mpr
['Banggar DPR Menilai RAPBN 2019 Lebih Realistis'],/play/KY4UromJ-banggar-dpr-menilai-rapbn-2019-lebih-realistis
['Romi: Pidato Ketua MPR Bercita Rasa Oposan'],/play/Nr4UQpyY-romi-pidato-ketua-mpr-bercita-rasa-oposan
['Ini Alasan Jokowi Gencar Bangun Infrastruktur'],/play/kqGUJQoM-ini-alasan-jokowi-gencar-bangun-infrastruktur
['Bedah Editorial MI: Membendung Efek Turki'],/play/b3lUd0or-bedah-editorial-mi-membendung-efek-turki
['Membendung Efek Turki'],/play/N4lU0Q0z-membendung-efek-turki
['Menjaga Pertumbuhan Ekonomi Nasional (2)'],/play/NP5Urqrv-menjaga-pertumbuhan-ekonomi-nasional-2
['Menjaga Pertumbuhan Ekonomi Nasional (1)'],/play/N98U8J85-menjaga-pertumbuhan-ekonomi-nasional-1
['Upaya Pemerintah Menekan Defisit Transaksi Berjalan'],/play/N98U8JOV-upaya-pemerintah-menekan-defisit-transaksi-berjalan
"['Atasi Stunting, Pemerintah Kucurkan Dana Rp47 Triliun']",/play/bzYUnxje-atasi-stunting-pemerintah-kucurkan-dana-rp47-triliun
['Masa Depan Pembangunan Infrastruktur'],/play/N0oUOZJ3-masa-depan-pembangunan-infrastruktur
['Turki Boikot Produk Elektronik AS'],/play/b18UQJrM-turki-boikot-produk-elektronik-as
['Dampak Krisis Ekonomi Turki Bagi Indonesia'],/play/bJ4Uv7Qy-dampak-krisis-ekonomi-turki-bagi-indonesia
['Arus Baru Ekonomi Keumatan'],/play/N0oUO0wX-arus-baru-ekonomi-keumatan
['Potensi Ekonomi Keumatan'],/play/kEmU7DJJ-potensi-ekonomi-keumatan
"['Ekonomi Syariah, Program Nawacita Jilid II']",/play/bJ4Uv7PJ-ekonomi-syariah-program-nawacita-jilid-ii
['Peningkatan Ekonomi via BUMN Transportasi'],/play/kM3UvrGW-peningkatan-ekonomi-via-bumn-transportasi
['Koalisi Indonesia Kerja Gelar Pembekalan Juru Bicara Tim Kampanye'],/play/NxXUAmg8-koalisi-indonesia-kerja-gelar-pembekalan-juru-bicara-tim-kampanye
"[""Visi KH Ma'ruf Amin untuk NKRI""]",/play/N0oUO0Gj-visi-kh-ma-ruf-amin-untuk-nkri
['Art Jakarta 2018'],/play/N0oUO0Ba-art-jakarta-2018
"[""IAEI Optimis Ma'ruf Amin atau Sandi Bisa Bangkitkan Ekonomi Syariah""]",/play/koYUy9Wm-iaei-optimis-ma-ruf-amin-atau-sandi-bisa-bangkitkan-ekonomi-syariah
['Prabowo-Sandi Curi Start Lempar Isu Politik'],/play/bwGUyQd9-prabowo-sandi-curi-start-lempar-isu-politik
['Ekonomi di Tahun Politik'],/play/bmGUw0rn-ekonomi-di-tahun-politik
"[""Pemberdayaan Ekonomi Umat Ala Jokowi-Ma'ruf""]",/play/b3lUdDXd-pemberdayaan-ekonomi-umat-ala-jokowi-ma-ruf
"[""Jokowi-Ma'ruf Komitmen Perkuat Ekonomi Keumatan""]",/play/bwGUyzmv-jokowi-ma-ruf-komitmen-perkuat-ekonomi-keumatan
['Menakar Masa Depan Industri Otomotif Nasional (6)'],/play/bwGUyzDj-menakar-masa-depan-industri-otomotif-nasional-6
['Menakar Masa Depan Industri Otomotif Nasional (5)'],/play/NAvUOdRM-menakar-masa-depan-industri-otomotif-nasional-5
['Menakar Masa Depan Industri Otomotif Nasional (4)'],/play/kj5U7YQg-menakar-masa-depan-industri-otomotif-nasional-4
['Menakar Masa Depan Industri Otomotif Nasional (3)'],/play/kpXUJjdn-menakar-masa-depan-industri-otomotif-nasional-3
['Menakar Masa Depan Industri Otomotif Nasional (2)'],/play/kM3Uvx5d-menakar-masa-depan-industri-otomotif-nasional-2
['Menakar Masa Depan Industri Otomotif Nasional (1)'],/play/NnGUM1Ew-menakar-masa-depan-industri-otomotif-nasional-1
"[""Apa Kelebihan Ma'ruf Amin Dibanding Mahfud MD?""]",/play/Nr4UQDnq-apa-kelebihan-ma-ruf-amin-dibanding-mahfud-md
['Tarif Bea Masuk Produk Palestina Dihapus'],/play/N0oUOw1E-tarif-bea-masuk-produk-palestina-dihapus
['Trump Berlakukan Lagi Sanksi Terhadap Iran'],/play/kW0UWgOD-trump-berlakukan-lagi-sanksi-terhadap-iran
['Geliat Ekonomi Asian Games 2018'],/play/b3lUdLv6-geliat-ekonomi-asian-games-2018
['IHSG Berpotensi Lanjutkan Penguatan Meski Dibuka Melemah'],/play/KY4UrvxJ-ihsg-berpotensi-lanjutkan-penguatan-meski-dibuka-melemah
"['Kuartal II 2018, Ekonomi Indonesia Tumbuh 5,27%']",/play/bmGUw79L-kuartal-ii-2018-ekonomi-indonesia-tumbuh-5-27
['Gempa Rusak Bangunan Universitas Mataram'],/play/NL0Uw7d6-gempa-rusak-bangunan-universitas-mataram
['AS Tak Ingin Mendominasi Kerja Sama Perdagangan dengan Indonesia'],/play/kBoUwnn7-as-tak-ingin-mendominasi-kerja-sama-perdagangan-dengan-indonesia
['JK Yakin Ekonomi Indonesia akan Tumbuh saat Pilpres 2019'],/play/kW0UWA6y-jk-yakin-ekonomi-indonesia-akan-tumbuh-saat-pilpres-2019
['Art Jakarta 2018 Kembali Digelar'],/play/NQoUL129-art-jakarta-2018-kembali-digelar
['KSSK Pastikan Kondisi Perekonomian Indonesia Aman'],/play/bD7Ug0Oq-kssk-pastikan-kondisi-perekonomian-indonesia-aman
['Mengenal Sisi Lain Jakarta'],/play/Kd4U21XX-mengenal-sisi-lain-jakarta
"['Ekonomi Lesu, Gelombang Unjuk Rasa di Irak Meluas']",/play/bwGUyppD-ekonomi-lesu-gelombang-unjuk-rasa-di-irak-meluas
['Kominfo Siapkan Infrastruktur Komunikasi Tunjang Pertemuan IMF-World Bank'],/play/koYUyOPZ-kominfo-siapkan-infrastruktur-komunikasi-tunjang-pertemuan-imf-world-bank
['Jokowi Imbau Bupati Hati-Hati Kelola Ekonomi Daerah'],/play/NL0UwpZ5-jokowi-imbau-bupati-hati-hati-kelola-ekonomi-daerah
['Kementan Luncurkan Program Pemberdayaan Umat Berbasis Ponpes'],/play/K5WUJneo-kementan-luncurkan-program-pemberdayaan-umat-berbasis-ponpes
"['Sokola Pesisir, Sekolah Alternatif Bagi Anak Nelayan']",/play/Nr4UQrAe-sokola-pesisir-sekolah-alternatif-bagi-anak-nelayan
['Jokowi Ajak 40 Pengusaha Perkuat Ketahanan Ekonomi Nasional'],/play/NlxUGYxJ-jokowi-ajak-40-pengusaha-perkuat-ketahanan-ekonomi-nasional
['Gelombang Tinggi Masih Terjadi di Laut Selatan Jawa'],/play/NAvUOa1r-gelombang-tinggi-masih-terjadi-di-laut-selatan-jawa
['Dua Masalah Besar Ekonomi RI'],/play/KZ7UxzM1-dua-masalah-besar-ekonomi-ri
['Pengembangan Ekonomi Syariah di Indonesia'],/play/N0oUO3g9-pengembangan-ekonomi-syariah-di-indonesia
"['E-Commerce, Motor Baru Penggerak Ekonomi']",/play/NlxUGY9e-e-commerce-motor-baru-penggerak-ekonomi
['Pesisir Selatan Gunung Kidul Dihantam Gelombang Tinggi'],/play/bwGUywyM-pesisir-selatan-gunung-kidul-dihantam-gelombang-tinggi
['Duka di Senja Sang Juara Dunia'],/play/NOZUxlBG-duka-di-senja-sang-juara-dunia
"[""'Jungkat-Jungkit' Rupiah Vs Dolar""]",/play/Nr4UQmny-jungkat-jungkit-rupiah-vs-dolar
['Gelombang Tinggi Rusak Kapal Nelayan di Gunungkidul'],/play/baGUXQOv-gelombang-tinggi-rusak-kapal-nelayan-di-gunungkidul
['PPDB Kusut (3)'],/play/kj5U72RL-ppdb-kusut-3
['PPDB Kusut (1)'],/play/kpXUJX59-ppdb-kusut-1
['PPDB Kusut (2)'],/play/KXXUOE2O-ppdb-kusut-2
"['Kampung Rastik, Olah Barang Bekas Jadi Antik']",/play/KZ7UxaOn-kampung-rastik-olah-barang-bekas-jadi-antik
['Jokowi Yakin Daya Tahan Ekonomi Indonesia Lebih Baik'],/play/b18UQlEB-jokowi-yakin-daya-tahan-ekonomi-indonesia-lebih-baik
['Setelah Menembus Satu Digit'],/play/NQoULzWE-setelah-menembus-satu-digit
"['Andika, Berprestasi di Tengah Keterbatasan']",/play/Nr4UQvg3-andika-berprestasi-di-tengah-keterbatasan
['Konsep Sirkular Ekonomi Dinilai Potensial Diterapkan di ASEAN'],/play/b18UQl8V-konsep-sirkular-ekonomi-dinilai-potensial-diterapkan-di-asean
['Kemendag akan Temui Pemerintah AS Bahas Fasilitas GSP'],/play/N98U809P-kemendag-akan-temui-pemerintah-as-bahas-fasilitas-gsp
['Syiar Sirah Nabawiyah: Membangun Keadilan Sosial (3)'],/play/NQoULB8Z-syiar-sirah-nabawiyah-membangun-keadilan-sosial-3
['Syiar Sirah Nabawiyah: Membangun Keadilan Sosial (2)'],/play/b3lUdJ8n-syiar-sirah-nabawiyah-membangun-keadilan-sosial-2
['Syiar Sirah Nabawiyah: Membangun Keadilan Sosial (1)'],/play/ke4UB747-syiar-sirah-nabawiyah-membangun-keadilan-sosial-1
['Menuju Desa Incorporated (4)'],/play/NOZUxoGD-menuju-desa-incorporated-4
['Menuju Desa Incorporated (3)'],/play/kBoUwmj6-menuju-desa-incorporated-3
['Menuju Desa Incorporated (2)'],/play/b3lUdJoZ-menuju-desa-incorporated-2
['Menuju Desa Incorporated (1)'],/play/bzYUnrX1-menuju-desa-incorporated-1
['Apa Keuntungan Pertemuan IMF-Bank Dunia bagi Indonesia?'],/play/KRoU0l0A-apa-keuntungan-pertemuan-imf-bank-dunia-bagi-indonesia
['Banggar DPR Setujui Asumsi Makro RAPBN 2019'],/play/bVLU0D80-banggar-dpr-setujui-asumsi-makro-rapbn-2019
['Gubernur dan Wagub Sumsel Terpilih Dukung Jokowi Dua Periode'],/play/KZ7UxGA5-gubernur-dan-wagub-sumsel-terpilih-dukung-jokowi-dua-periode
['Konsep Sirkular Ekonomi Jadi Solusi Masalah Lingkungan'],/play/bD7Ug3mL-konsep-sirkular-ekonomi-jadi-solusi-masalah-lingkungan
['Mampukah Indonesia Mengadang Dampak Perang Dagang?'],/play/kBoUwLn5-mampukah-indonesia-mengadang-dampak-perang-dagang
['Antisipasi Dampak Negatif Perang Dagang AS vs Tiongkok'],/play/bwGUyv4J-antisipasi-dampak-negatif-perang-dagang-as-vs-tiongkok
"['Hari Ini, AS Terapkan Tarif Baru untuk Produk Tiongkok']",/play/NOZUxj8W-hari-ini-as-terapkan-tarif-baru-untuk-produk-tiongkok
['Indonesia-Belanda Tingkatkan Kerja Sama Bilateral'],/play/bVLU0MVm-indonesia-belanda-tingkatkan-kerja-sama-bilateral
['Jokowi Ajak Presiden Bank Dunia Blusukan ke Posyandu'],/play/k8MUe7ng-jokowi-ajak-presiden-bank-dunia-blusukan-ke-posyandu
['Kampus Adaptif Ekonomi Digital'],/play/b7yUz0Dd-kampus-adaptif-ekonomi-digital
['Dampak Pelonggaran Aturan DP Rumah'],/play/b3lUdWBm-dampak-pelonggaran-aturan-dp-rumah
['Interaksi Mahathir Mohamad'],/play/KXXUOMYj-interaksi-mahathir-mohamad
['Silaturahmi Nasional IAEI Digelar di Bidakara'],/play/N4lU0Y0D-silaturahmi-nasional-iaei-digelar-di-bidakara
['Misi Dagang Indonesia ke Maroko'],/play/KZ7UxReP-misi-dagang-indonesia-ke-maroko
['Ini yang Dibahas dalam Pertemuan Jokowi-Mahathir'],/play/kBoUwDyE-ini-yang-dibahas-dalam-pertemuan-jokowi-mahathir
['Maroko Tertarik Industri Pertanian Indonesia'],/play/K5WUJPVn-maroko-tertarik-industri-pertanian-indonesia
['Pelemahan Rupiah Dinilai Tak Perlu Dikhawatirkan'],/play/NP5Ur1Dp-pelemahan-rupiah-dinilai-tak-perlu-dikhawatirkan
['Kisah Pengabdian Sang Dokter Amal'],/play/N6MUAlD6-kisah-pengabdian-sang-dokter-amal
['Pilkada Gerakkan Roda Perekonomian'],/play/KZ7UxLQM-pilkada-gerakkan-roda-perekonomian
['Dampak Ekonomi Pilkada Serentak'],/play/kj5U7MDX-dampak-ekonomi-pilkada-serentak
['Bekraf Dukung Lima Brand Lokal Unjuk Gigi di Agenda Show'],/play/NOZUx4av-bekraf-dukung-lima-brand-lokal-unjuk-gigi-di-agenda-show
['Pengamat: DP 0% Membuat Masyarakat Kurang Bertanggung Jawab'],/play/KyQUl963-pengamat-dp-0-membuat-masyarakat-kurang-bertanggung-jawab
['Mudik dan Dampaknya Bagi Daerah Tujuan'],/play/Kd4U2Z3x-mudik-dan-dampaknya-bagi-daerah-tujuan
['Hugua Gelar Kampanye Akbar Terakhir di Kota Baubau'],/play/Kd4U2ZGa-hugua-gelar-kampanye-akbar-terakhir-di-kota-baubau
['Membangun Keadilan Sosial (3)'],/play/NxXUA1nY-membangun-keadilan-sosial-3
['Membangun Keadilan Sosial (2)'],/play/NAvUOvBz-membangun-keadilan-sosial-2
['Membangun Keadilan Sosial (1)'],/play/K5WUJGgR-membangun-keadilan-sosial-1
['Lomba Cipta Lagu Anak Menjawab Keresahan Presiden'],/play/k8MUeXOp-lomba-cipta-lagu-anak-menjawab-keresahan-presiden
"['Prabowo Sebut RI Dijajah Asing, Pejabat dan Swasta']",/play/kqGUJ4YP-prabowo-sebut-ri-dijajah-asing-pejabat-dan-swasta
"['Perang Dagang AS-Tiongkok, Pemerintah Fokus Perbaiki Ekonomi Dalam Negeri']",/play/NxXUA15J-perang-dagang-as-tiongkok-pemerintah-fokus-perbaiki-ekonomi-dalam-negeri
['Pasar Keuangan Indonesia Anjlok Pascalibur Lebaran'],/play/kEmU7BR6-pasar-keuangan-indonesia-anjlok-pascalibur-lebaran
